   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37
          10 1.1921e+001 5.0231e+001 1.4498e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 2.2523e+001 8.5173e-002 1.8429e+002 4.5297e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 2.5318e+001 2.2640e+000 1.5280e+000 1.8228e+001 3.7118e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 2.2183e+001 1.5928e-002 1.1753e+001 4.5981e+001 6.8965e+000 5.4433e+002 8.9151e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.6740e+001 7.3192e-003 2.9717e-001 6.9660e+001 3.2662e+001 1.6866e+001 7.6634e+001 6.0215e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 1.1439e+001 3.5183e-001 1.7006e-001 6.3572e+001 8.0327e-001 6.6580e+001 6.7420e+001 5.1705e+001 6.3931e+002 1.6838e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 7.3436e+000 1.2673e-001 5.8456e-001 5.4978e+001 9.8040e-001 2.0707e+000 6.5270e+001 1.6890e+002 2.9272e+001 1.9559e+002 5.2075e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 4.5908e+000 9.1218e-003 1.0361e-001 4.6808e+001 1.7483e+000 3.0140e+000 8.8475e+001 2.5586e+001 2.1148e+002 1.3900e-002 4.6595e+001 7.9328e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 2.8858e+000 9.0436e-002 4.6355e-002 3.0944e+001 3.4382e-002 3.8797e+000 9.0707e+001 2.1723e-001 5.4472e+001 1.5244e+002 7.9781e+001 1.8077e+000 9.0249e+002 2.1634e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.8561e+000 1.6421e-001 6.9836e-004 1.9668e+001 1.3961e-001 7.2307e-002 9.1329e+001 2.2711e-005 3.3036e+000 1.7786e+002 1.2581e+001 7.8318e+001 1.7314e+002 7.8880e+002 1.3201e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 1.2140e+000 4.2872e-002 1.6673e-001 1.5252e+001 1.7954e-002 2.2168e-001 6.1631e+001 2.0464e+000 2.4205e-002 1.0790e+002 1.1081e+002 3.4055e-001 5.2047e+000 5.0778e+002 5.0501e+002 3.0689e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 7.8596e-001 1.5429e-001 2.6978e-002 1.0900e+001 2.1956e-001 7.4006e-002 4.8535e+001 2.5844e+000 3.3101e+000 5.3166e+001 1.1541e+002 5.7261e+001 1.1369e+000 2.9744e+001 7.3316e+002 2.1509e+002 5.0096e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 4.8634e-001 2.7483e-002 7.2274e-002 5.7051e+000 9.6567e-002 1.1919e-001 3.6916e+001 4.6269e+000 3.0748e+000 4.6631e+001 6.3576e+001 1.0720e+002 2.8659e+001 2.2792e-004 1.5368e+002 7.8605e+002 3.2485e+001 6.3864e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 2.7889e-001 9.2596e-002 5.6300e-002 2.8649e+000 6.9358e-002 1.2432e-001 2.0904e+001 2.9443e+000 7.4805e+000 3.1962e+001 3.6318e+001 7.4087e+001 9.5824e+001 7.6131e+000 8.8643e+000 3.4356e+002 6.6387e+002 9.1464e+000 6.7520e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 1.4554e-001 2.2467e-002 4.5554e-002 2.2068e+000 1.1495e-001 6.4737e-003 1.4386e+001 1.1226e+000 7.0803e+000 3.1611e+001 1.8293e+001 4.9189e+001 9.7653e+001 5.4393e+001 3.8064e+000 6.2039e+001 5.2217e+002 4.3834e+002 1.0970e+002 6.1514e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 6.9290e-002 7.1048e-002 6.5388e-002 2.0391e+000 1.7059e-002 8.6780e-002 1.2002e+001 1.2321e+000 2.3392e+000 3.0562e+001 1.5281e+001 2.1611e+001 8.3308e+001 7.8434e+001 2.5413e+001 1.1205e+001 1.7476e+002 5.9833e+002 2.1370e+002 2.6421e+002 4.8738e+002 3.1467e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 3.1272e-002 5.6621e-002 8.9327e-002 1.3157e+000 1.6237e-001 1.7387e-002 7.0663e+000 8.2345e-001 2.1796e+000 1.8925e+001 1.3872e+001 1.4175e+001 4.5892e+001 9.0838e+001 5.3669e+001 1.9046e+001 4.1739e+001 3.1738e+002 5.5752e+002 5.9724e+001 4.0859e+002 3.3050e+002 6.5973e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 1.4682e-002 2.9786e-002 1.6009e-002 4.7146e-001 7.0281e-002 2.0112e-001 3.1895e+000 1.1497e-001 2.2982e+000 1.3521e+001 1.0117e+001 1.3464e+001 2.7837e+001 6.1364e+001 7.7222e+001 3.4356e+001 2.2736e+001 1.0083e+002 4.3138e+002 4.2785e+002 9.3359e-001 4.9745e+002 1.8233e+002 2.3541e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 8.1861e-003 1.5474e-001 1.3433e-001 1.1648e-001 6.5983e-002 6.8015e-003 2.2870e+000 3.0779e-002 4.6035e-001 1.2212e+001 9.1533e+000 8.8680e+000 2.2316e+001 3.7642e+001 6.4880e+001 6.4134e+001 2.6513e+001 4.4193e+001 1.9428e+002 4.8561e+002 2.6195e+002 2.5775e+001 5.1233e+002 7.0644e+001 4.9217e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 5.8005e-003 2.6879e-002 1.8837e-002 7.5048e-002 1.2317e-001 8.0506e-002 2.4181e+000 1.2553e-001 4.6818e-003 7.4263e+000 8.5584e+000 7.1501e+000 1.4256e+001 2.9232e+001 4.7423e+001 6.5334e+001 4.7645e+001 2.3624e+001 8.1263e+001 2.9457e+002 4.6238e+002 1.1647e+002 9.8466e+001 4.5915e+002 1.0092e+001 7.8569e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 4.7770e-003 5.9179e-002 4.7601e-002 1.4705e-001 2.0263e-003 8.5716e-003 1.7702e+000 9.2908e-002 9.3828e-002 2.8828e+000 5.6340e+000 8.4730e+000 9.9552e+000 1.8110e+001 3.5152e+001 5.2356e+001 5.5946e+001 3.6693e+001 3.5864e+001 1.4538e+002 3.6695e+002 3.6583e+002 2.6184e+001 1.7730e+002 3.5959e+002 3.8146e+000 1.0567e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 3.8113e-003 1.8231e-001 8.7625e-002 2.0905e-001 1.3273e-001 1.0121e-001 6.8970e-001 1.0955e-004 3.4424e-001 1.5857e+000 3.0929e+000 7.3000e+000 1.0505e+001 1.0232e+001 2.1356e+001 4.4907e+001 5.4131e+001 4.6884e+001 3.3808e+001 6.2288e+001 2.2914e+002 3.9360e+002 2.3870e+002 6.6923e-002 2.3157e+002 2.4243e+002 4.6101e+001 1.2522e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 2.4138e-003 6.7592e-002 5.6078e-003 1.3758e-001 6.5620e-002 1.5681e-001 2.1052e-001 1.5311e-002 9.2251e-002 1.6279e+000 2.1726e+000 4.0719e+000 9.9063e+000 9.3204e+000 1.2752e+001 3.1079e+001 5.0406e+001 4.4145e+001 3.6233e+001 4.1498e+001 1.0524e+002 2.9905e+002 3.5520e+002 1.2022e+002 2.3037e+001 2.4369e+002 1.3276e+002 1.2483e+002 1.3381e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          33 8.6718e-004 6.1125e-003 3.1841e-002 2.4097e-002 9.0257e-003 8.6802e-003 1.8069e-001 2.0175e-003 2.4359e-002 1.2278e+000 1.7248e+000 2.4644e+000 6.5502e+000 9.6650e+000 1.0166e+001 1.7406e+001 3.8026e+001 4.7558e+001 3.7480e+001 3.4589e+001 6.1224e+001 1.6535e+002 3.3997e+002 2.6725e+002 3.5442e+001 7.0056e+001 2.1707e+002 5.0412e+001 2.2330e+002 1.3028e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          34 1.2147e-005 1.0742e-001 5.7023e-002 5.1544e-003 9.8015e-002 5.3964e-002 3.2030e-001 7.9271e-002 4.8878e-002 3.8193e-001 9.7081e-001 2.2636e+000 4.1358e+000 7.1594e+000 8.6435e+000 1.1996e+001 2.4687e+001 4.5282e+001 4.2491e+001 3.1631e+001 4.3491e+001 9.6169e+001 2.2383e+002 3.3357e+002 1.6864e+002 1.6597e+000 1.1053e+002 1.6142e+002 6.2530e+000 3.2390e+002 1.1506e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          35 6.8146e-004 1.2686e-001 9.3483e-003 4.3231e-002 5.5006e-002 8.9523e-002 3.7790e-001 1.1765e-001 1.4143e-002 3.0189e-002 3.0218e-001 1.9622e+000 3.5208e+000 4.3223e+000 6.1718e+000 1.0522e+001 1.7491e+001 3.1285e+001 4.1462e+001 3.5126e+001 3.0497e+001 5.9912e+001 1.4074e+002 2.6257e+002 2.6876e+002 7.2323e+001 9.5354e+000 1.3061e+002 9.6700e+001 4.1330e+000 4.0958e+002 9.0541e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          36 3.1040e-003 4.0822e-002 1.1315e-002 4.9855e-002 5.3077e-004 1.6734e-002 2.2118e-001 4.8787e-002 2.2383e-001 3.6785e-003 5.4430e-002 1.0397e+000 3.3036e+000 3.2653e+000 4.2235e+000 8.1790e+000 1.3543e+001 1.9901e+001 3.2524e+001 3.6470e+001 2.8322e+001 3.6985e+001 8.9496e+001 1.8286e+002 2.6275e+002 1.8221e+002 1.6682e+001 3.7601e+001 1.1790e+002 3.9695e+001 4.0789e+001 4.5922e+002 6.1740e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          37 6.6488e-003 6.9507e-005 5.3561e-002 2.3564e-002 6.1633e-002 6.8607e-003 4.8150e-002 3.7748e-003 3.1238e-001 4.4701e-002 1.4671e-002 2.7954e-001 2.4332e+000 3.2634e+000 3.4599e+000 5.1721e+000 9.6778e+000 1.5229e+001 2.4160e+001 3.1103e+001 3.0680e+001 2.8192e+001 5.2540e+001 1.2705e+002 2.1337e+002 2.1759e+002 8.5071e+001 3.5147e-001 6.5851e+001 8.0580e+001 5.9326e+000 1.1005e+002 4.5076e+002 3.4228e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          38 1.0004e-002 2.7120e-002 5.4470e-002 3.4674e-003 1.0291e-001 3.5129e-002 6.9607e-009 3.5747e-004 1.6088e-001 1.5297e-001 1.5956e-002 3.1846e-002 1.2654e+000 3.0745e+000 3.2065e+000 3.2559e+000 6.1723e+000 1.2562e+001 1.8700e+001 2.4076e+001 2.8122e+001 2.5651e+001 3.2984e+001 7.8562e+001 1.5564e+002 1.9512e+002 1.3504e+002 2.0517e+001 1.6665e+001 7.1670e+001 3.5987e+001 2.5921e+000 1.9688e+002 3.6880e+002 1.3655e+001 0.0000e+000 0.0000e+000 0.0000e+000
          39 1.1615e-002 5.0303e-002 2.3576e-002 1.8422e-004 6.5693e-002 2.8039e-002 1.3045e-002 1.2824e-004 3.2691e-002 2.0208e-001 1.8883e-002 1.4259e-003 4.9396e-001 2.2506e+000 2.7273e+000 2.3914e+000 3.8272e+000 9.0085e+000 1.3928e+001 1.8167e+001 2.1099e+001 2.1627e+001 2.3886e+001 4.4794e+001 1.0024e+002 1.5523e+002 1.4111e+002 5.3753e+001 2.4779e-002 3.7779e+001 4.6567e+001 5.7976e+000 3.1733e+001 2.6575e+002 2.1877e+002 3.0307e+000 0.0000e+000 0.0000e+000
          40 1.0141e-002 4.1157e-002 3.8939e-003 2.0769e-003 2.0280e-002 8.4542e-003 1.7241e-002 7.1487e-004 1.0947e-003 1.4670e-001 1.2915e-002 4.0435e-004 1.6609e-001 1.2458e+000 1.8494e+000 1.7653e+000 2.3128e+000 5.1701e+000 8.7843e+000 1.2254e+001 1.3489e+001 1.4779e+001 1.6419e+001 2.4901e+001 5.6380e+001 1.0213e+002 1.0858e+002 5.7985e+001 4.5999e+000 1.2274e+001 3.5099e+001 1.2482e+001 2.0347e+000 8.5613e+001 2.3191e+002 6.7052e+001 1.9675e-001 0.0000e+000
          41 5.3327e-003 1.8190e-002 1.0265e-004 1.6883e-003 3.1940e-003 1.0400e-003 8.6082e-003 1.5820e-003 2.8051e-004 6.1352e-002 4.8287e-003 5.6339e-004 4.8276e-002 4.7228e-001 8.1855e-001 8.8128e-001 1.0332e+000 2.0592e+000 3.7671e+000 5.6096e+000 6.0540e+000 6.7064e+000 7.6296e+000 1.0610e+001 2.3095e+001 4.4712e+001 5.2084e+001 3.2467e+001 5.4577e+000 2.5626e+000 1.5141e+001 8.6420e+000 2.3259e-003 1.9764e+001 9.5525e+001 7.0043e+001 3.7307e+000 7.1246e-006
          42 1.7138e-003 5.3412e-003 1.8474e-006 5.9189e-004 4.9051e-004 1.1635e-004 2.5969e-003 7.2487e-004 2.5114e-004 1.7690e-002 1.2988e-003 2.6442e-004 1.2540e-002 1.3312e-001 2.4573e-001 2.7915e-001 3.1609e-001 5.9526e-001 1.1202e+000 1.7149e+000 1.8489e+000 2.0443e+000 2.3443e+000 3.1934e+000 6.7990e+000 1.3384e+001 1.6135e+001 1.0614e+001 2.1542e+000 5.1616e-001 4.4162e+000 2.9950e+000 1.8837e-002 4.5348e+000 2.6497e+001 2.5697e+001 2.5362e+000 4.2961e-003
