   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13
          17 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 7.9370e-010 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          33 1.0886e-005 2.1291e-010 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          34 6.1136e-004 3.8866e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          35 3.1487e-003 1.7579e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          36 6.3427e-003 2.1160e-006 3.1093e-005 1.9052e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          37 6.4724e-003 5.1676e-007 6.9236e-004 1.0293e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          38 2.8318e-003 7.1512e-007 2.8994e-003 5.1253e-004 2.6676e-009 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          39 8.5313e-006 8.9148e-006 5.4475e-003 7.9199e-004 6.9293e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          40 3.4000e-003 2.8143e-005 5.5416e-003 4.3457e-004 9.2076e-004 5.7275e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          41 1.3443e-002 5.3525e-005 2.6159e-003 2.7581e-007 3.3612e-003 2.8905e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          42 2.4753e-002 7.2557e-005 5.2722e-005 7.9599e-004 6.3615e-003 1.6559e-004 1.2908e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          43 3.0441e-002 7.2451e-005 2.2974e-003 3.3828e-003 7.4941e-003 6.4234e-005 1.1543e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          44 2.7239e-002 5.0680e-005 1.0536e-002 6.7397e-003 5.5290e-003 1.7328e-003 2.8092e-003 3.0804e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          45 1.7396e-002 1.9823e-005 2.1323e-002 8.9839e-003 1.9779e-003 6.3994e-003 3.3958e-003 6.0865e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          46 6.6660e-003 8.1894e-007 2.9128e-002 8.8387e-003 5.6392e-006 1.3075e-002 2.0853e-003 2.7659e-003 9.9413e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          47 5.2077e-004 8.6687e-006 3.0173e-002 6.4940e-003 1.9714e-003 1.8918e-002 2.8634e-004 6.4811e-003 6.6984e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          48 1.2915e-003 4.1896e-005 2.4538e-002 3.3176e-003 7.7877e-003 2.1186e-002 4.9107e-004 1.0042e-002 4.0989e-004 7.2118e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          49 7.6199e-003 8.3899e-005 1.5448e-002 8.6410e-004 1.5143e-002 1.9009e-002 4.1084e-003 1.1368e-002 2.0982e-003 2.2796e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          50 1.5904e-002 1.1432e-004 6.9308e-003 2.8047e-007 2.1051e-002 1.3710e-002 1.0357e-002 9.7394e-003 5.3137e-003 1.6713e-004 7.1474e-005 0.0000e+000 0.0000e+000 0.0000e+000
          51 2.2425e-002 1.2111e-004 1.6416e-003 6.2565e-004 2.3461e-002 7.7263e-003 1.6831e-002 6.2416e-003 9.0963e-003 5.1229e-006 3.7157e-004 0.0000e+000 0.0000e+000 0.0000e+000
          52 2.4914e-002 1.0532e-004 5.8073e-006 1.9558e-003 2.2011e-002 3.1385e-003 2.0957e-002 2.7807e-003 1.1848e-002 1.7074e-004 6.6641e-004 2.6339e-005 0.0000e+000 0.0000e+000
          53 2.2947e-002 7.6916e-005 6.7612e-004 3.0343e-003 1.7704e-002 7.3337e-004 2.1162e-002 6.8382e-004 1.2318e-002 7.6682e-004 7.0816e-004 1.5404e-004 0.0000e+000 0.0000e+000
          54 1.7390e-002 4.7012e-005 1.6715e-003 3.1529e-003 1.2026e-002 3.4323e-005 1.7213e-002 2.8592e-005 1.0166e-002 1.3024e-003 5.1692e-004 2.7428e-004 1.4574e-006 0.0000e+000
          55 9.8442e-003 2.2501e-005 1.5821e-003 2.1452e-003 6.3020e-003 2.0483e-005 1.0211e-002 2.6693e-005 6.0602e-003 1.1433e-003 2.6249e-004 2.3847e-004 6.5595e-006 0.0000e+000
          56 4.0383e-003 8.4247e-006 8.0073e-004 9.5738e-004 2.4851e-003 3.2794e-005 4.2853e-003 3.9552e-005 2.5454e-003 5.6967e-004 9.9134e-005 1.1723e-004 5.2356e-006 0.0000e+000
