   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12
          30 3.6724e-004 2.1254e-003 7.2214e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 1.2038e-005 5.8848e-004 2.4459e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 2.5756e-004 1.0485e-002 9.6831e-002 4.9280e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          33 1.1727e-003 2.5229e-002 1.6157e-001 3.0248e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          34 2.2124e-003 3.0338e-002 1.3886e-001 1.0519e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          35 2.7355e-003 2.0786e-002 4.8305e-002 2.8325e-002 1.4737e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          36 2.4983e-003 6.1180e-003 2.5149e-004 3.0184e-001 1.6139e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          37 1.7295e-003 3.9198e-005 7.4067e-002 8.2541e-001 3.9078e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          38 8.6786e-004 8.1093e-003 2.3864e-001 1.2792e+000 4.1597e-001 6.3949e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          39 2.6049e-004 2.4735e-002 3.8780e-001 1.3377e+000 1.7640e-001 1.0444e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          40 1.4226e-005 3.9447e-002 4.3392e-001 9.7448e-001 1.1592e-005 4.0381e-001 3.5071e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          41 3.8199e-005 4.4705e-002 3.6414e-001 4.5138e-001 2.4762e-001 7.9896e-001 2.7924e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          42 1.6887e-004 3.9748e-002 2.3273e-001 8.3043e-002 9.3296e-001 1.0316e+000 2.2320e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          43 2.7527e-004 2.8723e-002 1.0807e-001 6.9536e-003 1.7069e+000 9.5618e-001 1.1886e-001 6.6536e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          44 3.0010e-004 1.7087e-002 3.1492e-002 1.3805e-001 2.1355e+000 6.6112e-001 2.7151e-001 1.2880e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          45 2.4227e-004 8.2355e-003 3.4602e-003 2.6699e-001 1.9390e+000 3.3924e-001 3.5700e-001 8.5346e-005 1.4966e-004 9.9389e-006 0.0000e+000 0.0000e+000 0.0000e+000
          46 1.1387e-004 2.6354e-003 3.9051e-006 1.8781e-001 9.8347e-001 1.0807e-001 2.2164e-001 2.1470e-004 2.2772e-004 6.1014e-005 1.4568e-005 8.4658e-006 1.0355e-006
