# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=1) -> e + D2(C1Pu) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
   0 <-  1  1.19546E+01    9.52000E-01   1.71160E+00  -1.05420E+01   2.45390E+01  -2.43290E+01   8.93780E+00
   1 <-  1  1.21607E+01    9.00700E-01   1.76600E+00  -1.04980E+01   2.41140E+01  -2.38710E+01   8.80220E+00
   2 <-  1  1.23583E+01    5.68480E-01   8.04500E-01  -4.63170E+00   1.05140E+01  -1.04190E+01   3.87610E+00
   3 <-  1  1.25477E+01    2.02230E-01   1.35800E-01  -7.44180E-01   1.66460E+00  -1.66590E+00   6.35390E-01
   4 <-  1  1.27288E+01    8.98470E-02   2.58050E-03  -3.02300E-02   7.90040E-02  -7.41140E-02   2.31530E-02
   5 <-  1  1.29020E+01    2.96410E-01   1.13810E-01  -7.18020E-01   1.64310E+00  -1.57690E+00   5.60240E-01
   6 <-  1  1.30670E+01    4.17880E-01   2.28430E-01  -1.41190E+00   3.19280E+00  -3.04670E+00   1.08520E+00
   7 <-  1  1.32241E+01    4.73660E-01   2.75270E-01  -1.69890E+00   3.80860E+00  -3.58900E+00   1.26360E+00
   8 <-  1  1.33731E+01    4.81570E-01   2.74290E-01  -1.68510E+00   3.75070E+00  -3.49670E+00   1.21620E+00
   9 <-  1  1.35141E+01    4.58600E-01   2.52320E-01  -1.53010E+00   3.38280E+00  -3.13160E+00   1.07910E+00
  10 <-  1  1.36467E+01    4.19810E-01   2.19680E-01  -1.30990E+00   2.86950E+00  -2.63060E+00   8.93600E-01
  11 <-  1  1.37709E+01    3.73820E-01   1.86740E-01  -1.09150E+00   2.37400E+00  -2.16720E+00   7.31080E-01
  12 <-  1  1.38864E+01    3.26910E-01   1.55420E-01  -8.91610E-01   1.93270E+00  -1.76960E+00   5.98920E-01
  13 <-  1  1.39927E+01    2.83830E-01   1.24020E-01  -7.02910E-01   1.51960E+00  -1.39300E+00   4.71970E-01
  14 <-  1  1.40895E+01    2.46030E-01   9.44460E-02  -5.32970E-01   1.14950E+00  -1.05140E+00   3.54980E-01
  15 <-  1  1.41760E+01    2.12790E-01   6.93090E-02  -3.92010E-01   8.45640E-01  -7.72730E-01   2.60460E-01
  16 <-  1  1.42513E+01    1.83150E-01   4.88840E-02  -2.78800E-01   6.02720E-01  -5.50440E-01   1.85350E-01
  17 <-  1  1.43143E+01    1.55490E-01   3.28170E-02  -1.89630E-01   4.11310E-01  -3.75240E-01   1.26150E-01
  18 <-  1  1.43633E+01    1.26960E-01   2.03060E-02  -1.19100E-01   2.59410E-01  -2.36580E-01   7.94860E-02
  DE <-  1  1.43888E+01    4.08460E-01   1.15050E-01  -7.95470E-01   1.74260E+00  -1.49220E+00   4.46720E-01
