# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2022)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=2) -> e + H2*(n,v) -> H2(X1Sg,vf) (excitation + radiative decay)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
   0 <-  2  1.01796E+01    1.05650E+00   1.14040E+00  -9.69530E+00   2.55410E+01  -2.72180E+01   1.01760E+01
   1 <-  2  1.01796E+01    1.21100E+00   1.60200E+00  -1.26330E+01   3.27260E+01  -3.43390E+01   1.26780E+01
   2 <-  2  1.01796E+01    1.36200E+00   2.00160E+00  -1.56030E+01   4.04430E+01  -4.24080E+01   1.56610E+01
   3 <-  2  1.01796E+01    1.03490E+00   1.31480E+00  -9.21610E+00   2.34250E+01  -2.40870E+01   8.67560E+00
   4 <-  2  1.01796E+01    8.65610E-01   1.01040E+00  -6.72480E+00   1.69060E+01  -1.72780E+01   6.20250E+00
   5 <-  2  1.01796E+01    8.59080E-01   9.11350E-01  -6.23080E+00   1.57460E+01  -1.61060E+01   5.81440E+00
   6 <-  2  1.01796E+01    8.83110E-01   9.35900E-01  -6.60360E+00   1.68160E+01  -1.73270E+01   6.32440E+00
   7 <-  2  1.01796E+01    8.56620E-01   9.24710E-01  -6.50300E+00   1.66200E+01  -1.73160E+01   6.43380E+00
   8 <-  2  1.01796E+01    7.66590E-01   7.40960E-01  -5.08880E+00   1.28720E+01  -1.32310E+01   4.84910E+00
   9 <-  2  1.01796E+01    6.41590E-01   4.89550E-01  -3.25600E+00   8.02320E+00  -7.90040E+00   2.73370E+00
  10 <-  2  1.01796E+01    5.02820E-01   2.84810E-01  -1.88370E+00   4.50780E+00  -4.20570E+00   1.32720E+00
  11 <-  2  1.01796E+01    3.89830E-01   1.88990E-01  -1.36210E+00   3.36680E+00  -3.33250E+00   1.13320E+00
  12 <-  2  1.01796E+01    3.94550E-01   1.76030E-01  -1.52290E+00   4.09480E+00  -4.53290E+00   1.78560E+00
  13 <-  2  1.01796E+01    5.08050E-01   1.97050E-01  -1.99130E+00   5.46660E+00  -6.04380E+00   2.38070E+00
  14 <-  2  1.01796E+01    4.77040E-01   2.07370E-01  -2.03630E+00   5.56940E+00  -6.22450E+00   2.49390E+00
