# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=2) -> e + D2(Bp1Su) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
   0 <-  2  1.30106E+01    3.50270E-01   3.40520E-01  -1.38650E+00   3.02970E+00  -3.06100E+00   1.23400E+00
   1 <-  2  1.31801E+01    2.96690E-01   2.80490E-01  -1.15150E+00   2.47000E+00  -2.45910E+00   9.70160E-01
   2 <-  2  1.33399E+01    1.39090E-01   8.01310E-02  -3.30710E-01   6.95490E-01  -6.83640E-01   2.64390E-01
   3 <-  2  1.34892E+01    1.89290E-07   7.03980E-05  -2.99150E-04   4.86120E-04  -3.21530E-04   7.32260E-05
   4 <-  2  1.36272E+01    1.02860E-01   2.36150E-02  -9.85420E-02   2.08230E-01  -1.99550E-01   7.49750E-02
   5 <-  2  1.37519E+01    1.45840E-01   6.07780E-02  -2.54930E-01   5.30350E-01  -5.05380E-01   1.87590E-01
   6 <-  2  1.38606E+01    1.50210E-01   6.99100E-02  -2.95000E-01   6.09350E-01  -5.77050E-01   2.11940E-01
   7 <-  2  1.39475E+01    1.28210E-01   5.29570E-02  -2.25200E-01   4.64700E-01  -4.39820E-01   1.61030E-01
   8 <-  2  1.39976E+01    6.76290E-02   1.48010E-02  -6.32550E-02   1.30460E-01  -1.23290E-01   4.50020E-02
   9 <-  2  1.40082E+01    4.92820E-02   7.84630E-03  -3.35690E-02   6.92120E-02  -6.53610E-02   2.38280E-02
  10 <-  2  1.40175E+01    4.05020E-02   5.28880E-03  -2.26490E-02   4.66860E-02  -4.40580E-02   1.60460E-02
  11 <-  2  1.40242E+01    3.31770E-02   3.54260E-03  -1.51820E-02   3.12880E-02  -2.95130E-02   1.07400E-02
  12 <-  2  1.40288E+01    2.74240E-02   2.41750E-03  -1.03650E-02   2.13600E-02  -2.01410E-02   7.32580E-03
  13 <-  2  1.40317E+01    1.92180E-02   1.18610E-03  -5.08720E-03   1.04820E-02  -9.88210E-03   3.59310E-03
  DE <-  2  1.40322E+01    4.63020E-01   4.64650E-01  -2.30430E+00   4.74640E+00  -4.39020E+00   1.49180E+00
