# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=6) -> e + D2(C1Pu) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
   0 <-  6  1.03161E+01    2.58440E-01   9.47930E-02  -6.89820E-01   1.71230E+00  -1.79910E+00   7.14780E-01
   1 <-  6  1.05221E+01    1.02070E+00   9.71940E-01  -7.62800E+00   1.90680E+01  -1.94410E+01   7.37770E+00
   2 <-  6  1.07197E+01    1.27840E+00   1.81900E+00  -1.35080E+01   3.35130E+01  -3.41170E+01   1.28220E+01
   3 <-  6  1.09091E+01    2.29190E-01  -9.56460E-02   3.68770E-01  -7.66170E-01   8.45540E-01  -3.56170E-01
   4 <-  6  1.10903E+01    7.28690E-01   7.91770E-01  -5.31060E+00   1.27300E+01  -1.27650E+01   4.73530E+00
   5 <-  6  1.12634E+01    6.41030E-01   3.05900E-01  -2.53400E+00   6.27100E+00  -6.11450E+00   2.16780E+00
   6 <-  6  1.14285E+01    6.45600E-02   6.97450E-03  -4.93500E-02   1.23330E-01  -1.25970E-01   4.57410E-02
   7 <-  6  1.15856E+01    3.87870E-01   6.98620E-02  -6.76000E-01   1.68240E+00  -1.59630E+00   5.55500E-01
   8 <-  6  1.17346E+01    5.29100E-01   2.52630E-01  -1.88730E+00   4.55250E+00  -4.42000E+00   1.57470E+00
   9 <-  6  1.18755E+01    4.32380E-01   3.15900E-01  -2.00190E+00   4.69880E+00  -4.65140E+00   1.69990E+00
  10 <-  6  1.20082E+01    2.37330E-01   1.95090E-01  -1.10660E+00   2.53770E+00  -2.54810E+00   9.49510E-01
  11 <-  6  1.21324E+01    2.99890E-02   4.55960E-02  -2.33180E-01   5.21810E-01  -5.32850E-01   2.03130E-01
  12 <-  6  1.22478E+01    8.44180E-02  -9.62500E-03   3.54650E-02  -7.18840E-02   7.97980E-02  -3.36240E-02
  13 <-  6  1.23542E+01    1.79850E-01   2.12590E-02  -1.64480E-01   3.92080E-01  -3.64360E-01   1.21970E-01
  14 <-  6  1.24509E+01    2.27020E-01   7.67350E-02  -4.74680E-01   1.09180E+00  -1.05280E+00   3.73260E-01
  15 <-  6  1.25374E+01    2.42310E-01   1.11450E-01  -6.58350E-01   1.49690E+00  -1.45030E+00   5.18500E-01
  16 <-  6  1.26128E+01    2.35870E-01   1.16100E-01  -6.74600E-01   1.52560E+00  -1.47890E+00   5.30010E-01
  17 <-  6  1.26758E+01    2.14600E-01   9.91240E-02  -5.72810E-01   1.29220E+00  -1.25250E+00   4.49390E-01
  18 <-  6  1.27248E+01    1.81560E-01   7.10130E-02  -4.10160E-01   9.24320E-01  -8.95620E-01   3.21580E-01
  DE <-  6  1.27502E+01    9.75120E-01   1.38010E+00  -9.37710E+00   2.18940E+01  -2.17570E+01   7.86140E+00
