# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=7) -> e + D2(Bp1Su) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
   0 <-  7  1.14431E+01    6.74070E-02   6.32150E-02  -2.28640E-01   5.31430E-01  -6.18600E-01   2.91970E-01
   1 <-  7  1.16127E+01    2.62350E-01   4.89810E-01  -1.81070E+00   4.30070E+00  -5.02070E+00   2.38000E+00
   2 <-  7  1.17725E+01    2.03610E-01   3.97960E-01  -1.51310E+00   3.49220E+00  -3.97990E+00   1.83780E+00
   3 <-  7  1.19218E+01    1.88840E-01   9.28970E-02  -3.36650E-01   7.87090E-01  -8.64240E-01   3.88490E-01
   4 <-  7  1.20597E+01    5.18780E-02   6.19770E-02  -2.35270E-01   5.18680E-01  -5.71840E-01   2.55860E-01
   5 <-  7  1.21845E+01    1.97720E-01   1.44230E-01  -5.43950E-01   1.24460E+00  -1.36140E+00   6.04910E-01
   6 <-  7  1.22932E+01    1.73830E-01   4.81890E-02  -1.83560E-01   4.54020E-01  -5.02160E-01   2.25790E-01
   7 <-  7  1.23801E+01    8.67370E-02  -5.01930E-04   1.35540E-03   1.35850E-02  -1.92510E-02   1.08000E-02
   8 <-  7  1.24301E+01    1.96690E-02  -7.39470E-04   2.77280E-03  -4.93890E-03   4.90100E-03  -1.92110E-03
   9 <-  7  1.24408E+01    9.17400E-03  -2.20290E-04   8.23680E-04  -1.51990E-03   1.51580E-03  -6.00870E-04
  10 <-  7  1.24501E+01    1.25540E-03  -4.14170E-06   7.03880E-06   9.46510E-06  -3.29590E-05   2.21360E-05
  11 <-  7  1.24568E+01    1.57460E-08   1.51570E-05  -3.62520E-05   1.82910E-05   1.69020E-05  -6.12470E-06
  12 <-  7  1.24614E+01    5.88000E-09   3.00860E-05  -9.03710E-05   1.23680E-04  -8.62670E-05   3.53450E-05
  13 <-  7  1.24643E+01   -2.25680E-08   2.39300E-05  -7.70850E-05   1.22900E-04  -1.03010E-04   4.24780E-05
  DE <-  7  1.24647E+01    5.98170E-01   4.20880E-01  -2.28880E+00   4.72070E+00  -3.95500E+00   1.13390E+00
