# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=4) -> e + D2(C1Pu) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
   0 <-  4  1.09286E+01    1.03570E+00   5.47820E-01  -5.29700E+00   1.34460E+01  -1.30000E+01   4.53210E+00
   1 <-  4  1.11347E+01    1.17840E+00   1.24420E+00  -9.63650E+00   2.36670E+01  -2.34160E+01   8.51790E+00
   2 <-  4  1.13323E+01    5.14100E-01   1.47360E-01  -1.37570E+00   3.48020E+00  -3.36020E+00   1.15540E+00
   3 <-  4  1.15216E+01    4.21780E-01   2.58580E-01  -1.69730E+00   4.01590E+00  -4.00800E+00   1.49950E+00
   4 <-  4  1.17028E+01    6.82480E-01   7.11760E-01  -4.62160E+00   1.09060E+01  -1.07850E+01   3.94320E+00
   5 <-  4  1.18759E+01    4.50510E-01   4.31260E-01  -2.62950E+00   6.13950E+00  -6.11110E+00   2.24540E+00
   6 <-  4  1.20410E+01    8.86680E-02   4.61850E-02  -2.55900E-01   5.89560E-01  -5.98700E-01   2.24670E-01
   7 <-  4  1.21981E+01    1.93460E-01   3.30100E-02  -2.30170E-01   5.32460E-01  -4.94880E-01   1.67510E-01
   8 <-  4  1.23471E+01    3.52570E-01   2.10670E-01  -1.28260E+00   2.93650E+00  -2.83810E+00   1.00930E+00
   9 <-  4  1.24880E+01    4.00730E-01   3.18860E-01  -1.89020E+00   4.30960E+00  -4.19510E+00   1.50800E+00
  10 <-  4  1.26207E+01    3.76790E-01   2.91610E-01  -1.71610E+00   3.89880E+00  -3.79750E+00   1.37000E+00
  11 <-  4  1.27449E+01    3.13210E-01   1.96050E-01  -1.15720E+00   2.62730E+00  -2.56420E+00   9.31380E-01
  12 <-  4  1.28604E+01    2.35150E-01   9.94660E-02  -5.97800E-01   1.36090E+00  -1.33240E+00   4.88790E-01
  13 <-  4  1.29667E+01    1.57920E-01   3.49510E-02  -2.21930E-01   5.11520E-01  -5.05150E-01   1.89040E-01
  14 <-  4  1.30635E+01    9.01570E-02   4.67180E-03  -4.03440E-02   9.82680E-02  -9.90590E-02   3.89340E-02
  15 <-  4  1.31500E+01    3.34460E-02  -1.54650E-03   4.74770E-03  -8.37300E-03   7.48710E-03  -2.08470E-03
  16 <-  4  1.32253E+01   -5.29680E-07   2.24480E-03  -1.02760E-02   2.05710E-02  -1.76130E-02   5.09190E-03
  17 <-  4  1.32883E+01    2.31280E-02   9.65910E-03  -4.60340E-02   9.72420E-02  -9.27030E-02   3.25070E-02
  18 <-  4  1.33373E+01    3.81380E-02   1.21490E-02  -5.94180E-02   1.26430E-01  -1.20980E-01   4.28920E-02
  DE <-  4  1.33627E+01    9.77510E-01   1.03730E+00  -6.90030E+00   1.51000E+01  -1.33670E+01   4.09070E+00
